t, reading, imuVal 
569.22300, 523.00000, 27968.00000
569.27300, 524.00000, 20402.00000
569.32300, 522.00000, 17550.00000
569.37400, 523.00000, 20230.00000
569.42400, 519.00000, 22362.00000
569.47400, 522.00000, 22834.00000
569.52300, 527.00000, 24342.00000
569.57300, 518.00000, 29592.00000
569.62300, 525.00000, 32208.00000
569.67400, 520.00000, 29846.00000
569.72400, 523.00000, 23806.00000
569.77400, 514.00000, 24324.00000
569.82300, 520.00000, 22698.00000
569.87300, 515.00000, 19216.00000
569.92300, 524.00000, 17586.00000
569.97400, 523.00000, 15596.00000
570.02400, 521.00000, 16152.00000
570.07400, 517.00000, 16584.00000
570.12300, 525.00000, 18010.00000
570.17300, 510.00000, 20404.00000
570.22300, 527.00000, 22902.00000
570.27400, 514.00000, 29088.00000
570.32400, 519.00000, 29590.00000
570.37400, 526.00000, 24404.00000
570.42300, 519.00000, 22358.00000
570.47300, 535.00000, 23068.00000
570.52300, 515.00000, 18320.00000
570.57400, 534.00000, 17194.00000
570.62400, 523.00000, 22098.00000
570.67400, 521.00000, 24464.00000
570.72300, 526.00000, 22286.00000
570.77300, 525.00000, 21748.00000
570.82400, 526.00000, 27026.00000
570.87400, 533.00000, 30878.00000
570.92400, 517.00000, 27678.00000
570.97400, 525.00000, 22114.00000
571.02300, 519.00000, 22806.00000
571.07300, 525.00000, 23646.00000
571.12400, 518.00000, 18464.00000
571.17400, 515.00000, 19744.00000
571.22400, 515.00000, 15376.00000
571.27400, 525.00000, 17624.00000
571.32300, 526.00000, 17814.00000
571.37300, 523.00000, 17384.00000
571.42400, 518.00000, 21028.00000
571.47400, 521.00000, 23486.00000
571.52400, 525.00000, 31626.00000
571.57400, 531.00000, 29456.00000
571.62300, 511.00000, 21652.00000
571.67300, 522.00000, 26204.00000
571.72400, 527.00000, 24174.00000
571.77400, 526.00000, 24616.00000
571.82400, 534.00000, 23782.00000
571.87400, 514.00000, 26548.00000
571.92300, 531.00000, 20850.00000
571.97300, 522.00000, 18556.00000
572.02400, 528.00000, 19932.00000
572.07400, 525.00000, 23012.00000
572.12400, 524.00000, 23312.00000
572.17400, 521.00000, 27582.00000
572.22300, 527.00000, 30982.00000
572.27400, 514.00000, 25728.00000
572.32400, 525.00000, 29080.00000
572.37400, 521.00000, 27912.00000
572.42400, 524.00000, 24242.00000
572.47400, 520.00000, 22400.00000
572.52300, 516.00000, 21042.00000
572.57400, 520.00000, 20274.00000
572.62400, 515.00000, 18360.00000
572.67400, 525.00000, 18346.00000
572.72400, 522.00000, 20040.00000
572.77400, 521.00000, 22334.00000
572.82300, 515.00000, 25300.00000
572.87400, 521.00000, 27260.00000
572.92400, 515.00000, 23668.00000
572.97400, 516.00000, 22218.00000
573.02400, 525.00000, -28992.00000
573.07400, 529.00000, 24114.00000
573.12300, 524.00000, 28154.00000
573.17400, 523.00000, 26242.00000
573.22400, 519.00000, 28682.00000
573.27400, 513.00000, 21940.00000
573.32400, 523.00000, 19300.00000
573.37400, 525.00000, 24368.00000
573.42300, 520.00000, 24790.00000
573.47400, 515.00000, 30406.00000
573.52400, 518.00000, 26268.00000
573.57400, 527.00000, 29434.00000
573.62400, 520.00000, 27432.00000
573.67400, 518.00000, 28142.00000
573.72300, 529.00000, 25772.00000
573.77400, 521.00000, 28486.00000
573.82400, 515.00000, 27396.00000
573.87400, 527.00000, 27106.00000
573.92400, 517.00000, 25694.00000
573.97400, 529.00000, 26248.00000
574.02400, 522.00000, 26684.00000
574.07400, 527.00000, 24690.00000
574.12400, 522.00000, 2733.00000
574.17400, 532.00000, 18638.00000
574.22400, 519.00000, 17480.00000
574.27400, 531.00000, 17200.00000
574.32400, 526.00000, 21306.00000
574.37400, 521.00000, 21532.00000
574.42400, 524.00000, 21056.00000
574.47400, 527.00000, 20800.00000
574.52400, 517.00000, 20116.00000
574.57400, 520.00000, 19002.00000
574.62400, 533.00000, 21096.00000
574.67400, 519.00000, 24708.00000
574.72400, 518.00000, 28284.00000
574.77400, 529.00000, 30420.00000
574.82400, 518.00000, -31746.00000
574.87400, 516.00000, 19546.00000
574.92400, 526.00000, 24354.00000
574.97400, 524.00000, 25766.00000
575.02400, 515.00000, 28194.00000
575.07400, 519.00000, 27358.00000
575.12400, 523.00000, 25750.00000
575.17300, 518.00000, 20096.00000
575.22400, 516.00000, 18090.00000
575.27400, 531.00000, 16610.00000
575.32400, 526.00000, 19166.00000
575.37400, 526.00000, 21302.00000
575.42400, 518.00000, 24832.00000
575.47400, 519.00000, 25710.00000
575.52400, 506.00000, 24760.00000
575.57400, 528.00000, 25890.00000
575.62400, 520.00000, 26172.00000
575.67400, 517.00000, 22190.00000
575.72400, 524.00000, 20510.00000
575.77400, 515.00000, 23262.00000
575.82400, 515.00000, 22918.00000
575.87400, 515.00000, 23336.00000
575.92400, 523.00000, 27430.00000
575.97400, 526.00000, 32538.00000
576.02400, 526.00000, -26422.00000
576.07400, 522.00000, -28764.00000
576.12400, 534.00000, 25296.00000
576.17400, 529.00000, 32138.00000
576.22400, 520.00000, 25680.00000
576.27400, 523.00000, 20524.00000
576.32400, 527.00000, 16924.00000
576.37400, 518.00000, 16550.00000
576.42400, 523.00000, 17186.00000
576.47400, 517.00000, 19020.00000
576.52400, 522.00000, 18210.00000
576.57400, 516.00000, 18690.00000
576.62400, 527.00000, 21600.00000
576.67400, 519.00000, 24314.00000
576.72400, 535.00000, 30166.00000
576.77400, 516.00000, -32290.00000
576.82400, 528.00000, 25434.00000
576.87400, 518.00000, 16854.00000
576.92500, 522.00000, 17020.00000
576.97400, 524.00000, 20992.00000
577.02400, 522.00000, 21464.00000
577.07400, 524.00000, 21506.00000
577.12400, 529.00000, 27208.00000
577.17400, 519.00000, 31690.00000
577.22500, 522.00000, 31830.00000
577.27400, 523.00000, 28534.00000
577.32400, 515.00000, 31360.00000
577.37400, 514.00000, 30984.00000
577.42400, 530.00000, 22112.00000
577.47400, 521.00000, 19890.00000
577.52500, 526.00000, 16208.00000
577.57400, 517.00000, 14634.00000
577.62400, 522.00000, 16930.00000
577.67400, 523.00000, 17738.00000
577.72400, 524.00000, 18504.00000
577.77400, 524.00000, 19096.00000
577.82500, 517.00000, 24220.00000
577.87400, 529.00000, 28160.00000
