t, reading, imuVal 
33.92100, 522.00000, 5068.00000
33.97000, 513.00000, 8240.00000
34.02000, 507.00000, 5670.00000
34.07000, 511.00000, 1060.00000
34.12000, 516.00000, 5038.00000
34.17100, 525.00000, 3686.00000
34.22100, 511.00000, 718.00000
34.27000, 495.00000, 1702.00000
34.32000, 516.00000, 1008.00000
34.37000, 519.00000, 3480.00000
34.42100, 516.00000, 3258.00000
34.47100, 509.00000, 3138.00000
34.52100, 513.00000, 3150.00000
34.57000, 518.00000, 2542.00000
34.62000, 512.00000, 2040.00000
34.67000, 523.00000, 2282.00000
34.72100, 515.00000, 6370.00000
34.77100, 522.00000, 3828.00000
34.82100, 542.00000, 3060.00000
34.87000, 517.00000, 4780.00000
34.92000, 503.00000, 2490.00000
34.97000, 523.00000, 3688.00000
35.02100, 520.00000, 2142.00000
35.07100, 521.00000, 958.00000
35.12100, 513.00000, 2824.00000
35.17000, 529.00000, 4688.00000
35.22000, 535.00000, 6454.00000
35.27000, 542.00000, 4664.00000
35.32100, 479.00000, 5716.00000
35.37100, 537.00000, 6188.00000
35.42100, 533.00000, 8470.00000
35.47000, 527.00000, 5848.00000
35.52000, 504.00000, 5974.00000
35.57000, 537.00000, 8202.00000
35.62100, 543.00000, 8172.00000
35.67100, 486.00000, 5542.00000
35.72100, 450.00000, 4932.00000
35.77000, 527.00000, 3828.00000
35.82000, 525.00000, 3706.00000
35.87000, 522.00000, 3446.00000
35.92100, 546.00000, 5962.00000
35.97100, 521.00000, 6414.00000
36.02100, 538.00000, 2764.00000
36.07000, 536.00000, 6586.00000
36.12000, 533.00000, 6066.00000
36.17100, 534.00000, 6580.00000
36.22100, 533.00000, 5298.00000
36.27100, 520.00000, 4386.00000
36.32100, 535.00000, 5342.00000
36.37000, 510.00000, 6202.00000
36.42000, 487.00000, 4014.00000
36.47100, 523.00000, 2884.00000
36.52100, 522.00000, 4858.00000
36.57100, 529.00000, 8996.00000
36.62100, 542.00000, 6204.00000
36.67000, 527.00000, 6450.00000
36.72000, 520.00000, 5690.00000
