t, reading, imuVal 
80.93000, 500.00000, 23541.33576
80.98000, 504.00000, 23472.18318
81.02900, 502.00000, 23468.67026
81.07900, 526.00000, 23529.47700
81.12900, 519.00000, 23582.26677
81.17900, 516.00000, 23621.18114
81.23000, 545.00000, 23633.27446
81.28000, 542.00000, 23571.44244
81.33000, 517.00000, 23476.09311
81.37900, 550.00000, 23462.98145
81.42900, 550.00000, 23561.70335
81.47900, 527.00000, 23655.50102
81.53000, 547.00000, 23646.98697
81.58000, 541.00000, 23572.39540
81.62900, 546.00000, 23486.37800
81.67900, 543.00000, 23381.00606
81.72900, 531.00000, 23263.19865
81.77900, 585.00000, 23087.19337
81.83000, 553.00000, 22826.81297
81.88000, 470.00000, 22733.03647
81.92900, 718.00000, 22909.88252
81.97900, 562.00000, 23197.45770
82.02900, 517.00000, 23735.03250
82.08000, 650.00000, 24520.60999
82.13000, 386.00000, 24941.31115
82.18000, 484.00000, 24693.10514
82.22900, 647.00000, 24043.57707
82.27900, 549.00000, 22915.81141
82.32900, 704.00000, 21289.89490
82.38000, 698.00000, 20277.31666
82.43000, 562.00000, 20673.08799
82.48000, 126.00000, 21227.32856
82.52900, 899.00000, 20551.03370
82.57900, 833.00000, 18977.52566
82.62900, 273.00000, 17861.68637
82.68000, 126.00000, 17825.20987
82.73000, 900.00000, 17930.90559
82.78000, 582.00000, 17547.93028
82.82900, 376.00000, 17132.29328
82.87900, 586.00000, 16952.63161
82.92900, 447.00000, 16852.93017
82.98000, 744.00000, 17021.60186
83.03000, 621.00000, 17766.26884
83.08000, 127.00000, 18270.36654
83.12900, 629.00000, 18001.75304
83.17900, 899.00000, 17897.63547
83.22900, 410.00000, 18194.95460
83.28000, 126.00000, 18214.21533
83.33000, 900.00000, 17979.96167
83.38000, 690.00000, 17927.33520
83.42900, 202.00000, 18162.68928
83.47900, 577.00000, 18540.85067
83.53000, 781.00000, 18769.75306
83.58000, 494.00000, 18704.20777
83.63000, 220.00000, 18541.88925
83.68000, 725.00000, 18480.57145
83.72900, 632.00000, 18507.60623
83.77900, 356.00000, 18504.84801
83.83000, 569.00000, 18452.33929
83.88000, 627.00000, 18426.47921
83.93000, 463.00000, 18431.75861
83.98000, 519.00000, 18433.40876
84.02900, 539.00000, 18434.73056
84.07900, 528.00000, 18464.85708
84.13000, 543.00000, 18529.31549
84.18000, 436.00000, 18550.92232
84.23000, 543.00000, 18475.22446
84.28000, 559.00000, 18383.87737
84.32900, 476.00000, 18360.94988
84.37900, 480.00000, 18390.65333
84.43000, 512.00000, 18422.20682
84.48000, 509.00000, 18408.65609
84.53000, 479.00000, 18343.09015
84.58000, 501.00000, 18299.33052
84.62900, 509.00000, 18329.72953
84.67900, 481.00000, 18382.93855
84.73000, 493.00000, 18394.41454
84.78000, 491.00000, 18366.71919
84.83000, 490.00000, 18357.15750
84.88000, 494.00000, 18402.39463
84.92900, 471.00000, 18478.07202
84.97900, 476.00000, 18522.24127
85.03000, 516.00000, 18492.94567
85.08000, 490.00000, 18424.03348
85.13000, 465.00000, 18362.63872
85.18000, 506.00000, 18335.89234
85.22900, 507.00000, 18358.62406
85.28000, 473.00000, 18387.45710
85.33000, 496.00000, 18323.63985
85.38000, 467.00000, 18113.16717
85.43000, 502.00000, 17988.48191
85.48000, 504.00000, 18153.39424
85.52900, 433.00000, 18366.61412
85.58000, 522.00000, 18322.43257
85.63000, 529.00000, 17883.11452
85.68000, 405.00000, 17380.70859
85.73000, 575.00000, 17354.88223
85.78000, 480.00000, 17614.65608
85.82900, 406.00000, 17643.17040
85.88000, 533.00000, 17454.43146
85.93000, 615.00000, 17547.87441
85.98000, 495.00000, 17948.63536
86.03000, 373.00000, 18062.59595
86.08000, 587.00000, 17945.43349
86.12900, 599.00000, 18221.80763
86.18000, 463.00000, 19250.38124
86.23000, 406.00000, 20841.59310
86.28000, 555.00000, 22374.40492
86.33000, 443.00000, 23476.50589
86.38000, 285.00000, 24041.90870
86.42900, 564.00000, 24093.59825
86.48000, 627.00000, 23873.86558
86.53000, 440.00000, 23656.60382
86.58000, 552.00000, 23731.33335
86.63000, 628.00000, 24076.81806
86.68000, 422.00000, 24261.09785
86.73000, 526.00000, 24121.89730
86.78000, 567.00000, 23863.06927
86.83000, 553.00000, 23683.22334
86.88000, 577.00000, 23680.36474
86.93000, 448.00000, 23736.29213
86.98000, 496.00000, 23745.60862
87.03000, 657.00000, 23671.30581
87.08000, 461.00000, 23244.97192
87.13000, 548.00000, 22701.73010
87.18000, 738.00000, 23013.47351
87.23000, 517.00000, 24244.52630
87.28000, 162.00000, 24783.28100
87.33000, 756.00000, 23552.21070
87.38000, 806.00000, 22315.89021
87.43000, 534.00000, 23153.77334
87.48000, 127.00000, 24667.96082
87.53000, 859.00000, 24418.37608
87.58000, 747.00000, 23136.53716
87.63000, 456.00000, 22875.57521
87.68000, 269.00000, 23609.81516
87.73000, 897.00000, 24224.25850
87.78000, 644.00000, 24304.20527
87.83000, 342.00000, 24038.95342
87.88000, 623.00000, 23821.46098
87.93000, 758.00000, 23862.94219
87.98000, 554.00000, 24025.37998
88.03000, 406.00000, 24113.00148
88.08000, 700.00000, 24072.36839
88.13000, 652.00000, 23992.18698
88.18100, 508.00000, 23992.85061
88.23000, 538.00000, 24098.04965
88.28000, 633.00000, 24208.44131
88.33000, 598.00000, 24236.94484
88.38000, 515.00000, 24188.41772
88.43000, 516.00000, 24083.26869
88.48100, 620.00000, 24013.39675
88.53000, 564.00000, 24071.46310
88.58000, 533.00000, 24158.12395
88.63000, 561.00000, 24139.91949
88.68000, 569.00000, 24064.40890
88.73000, 524.00000, 24044.61256
88.78100, 582.00000, 24090.59341
88.83000, 581.00000, 24156.91069
88.88000, 514.00000, 24211.72813
88.93000, 525.00000, 24226.46690
88.98000, 573.00000, 24213.61813
89.03000, 512.00000, 24219.61454
89.08100, 524.00000, 24228.93582
89.13000, 553.00000, 24193.03217
89.18000, 519.00000, 24139.95181
89.23000, 514.00000, 24128.52314
89.28000, 535.00000, 24149.38786
89.33000, 514.00000, 24166.61701
89.38000, 509.00000, 24184.44542
89.43000, 497.00000, 24198.30673
89.48000, 502.00000, 24193.45840
89.53000, 509.00000, 24217.73690
89.58000, 487.00000, 24350.04481
89.63000, 481.00000, 24534.13130
89.68000, 484.00000, 24568.43298
89.73000, 476.00000, 24427.97721
89.78000, 469.00000, 24261.80805
89.83000, 434.00000, 23921.62980
89.88000, 416.00000, 22981.31643
89.93100, 453.00000, 21744.85421
89.98000, 688.00000, 21624.10523
90.03000, 496.00000, 23091.77561
90.08000, 246.00000, 24556.82763
90.13000, 587.00000, 24715.58015
90.18000, 494.00000, 24052.01063
90.23100, 286.00000, 23657.28003
90.28000, 627.00000, 23929.68022
90.33000, 474.00000, 24449.77106
90.38000, 358.00000, 24818.98797
90.43000, 531.00000, 25135.08978
90.48000, 475.00000, 25521.55911
90.53100, 390.00000, 25550.53673
90.58000, 350.00000, 24830.74431
90.63000, 619.00000, 23958.10881
90.68000, 475.00000, 23672.33419
90.73000, 182.00000, 23925.55347
90.78000, 706.00000, 24336.61656
90.83100, 519.00000, 24478.35102
90.88000, 342.00000, 24078.41851
90.93000, 512.00000, 23465.94759
90.98000, 565.00000, 23199.46297
91.03000, 494.00000, 23186.46845
91.08000, 475.00000, 23197.78287
91.13100, 456.00000, 23360.43830
91.18000, 477.00000, 23333.23068
91.23000, 485.00000, 22893.86665
91.28000, 539.00000, 22712.11845
91.33000, 484.00000, 23406.38563
91.38100, 448.00000, 24723.93380
91.43100, 438.00000, 25698.33715
91.48000, 601.00000, 25514.37837
91.53000, 525.00000, 24408.47840
91.58000, 558.00000, 23649.88208
91.63000, 448.00000, 23724.24671
91.68100, 461.00000, 23888.76433
91.73100, 697.00000, 24356.54927
91.78000, 424.00000, 25456.92709
91.83000, 489.00000, 25723.82775
91.88000, 695.00000, 24552.16269
91.93000, 535.00000, 23620.82535
91.98100, 529.00000, 23798.75280
92.03100, 545.00000, 24140.02538
92.08000, 580.00000, 23873.64672
92.13000, 588.00000, 23439.66214
92.18000, 539.00000, 23593.42360
92.23000, 553.00000, 24285.94241
92.28100, 590.00000, 25175.76869
92.33100, 577.00000, 26053.14694
92.38000, 574.00000, 26507.24879
92.43000, 570.00000, 26352.44335
92.48000, 609.00000, 25969.53624
92.53000, 611.00000, 25911.52213
92.58100, 531.00000, 26387.88500
92.63100, 595.00000, 27182.39226
92.68000, 629.00000, 27893.46521
92.73000, 580.00000, 28030.99237
92.78000, 583.00000, 27459.43035
92.83000, 604.00000, 26862.78330
92.88100, 560.00000, 26993.05269
92.93100, 563.00000, 27705.86685
92.98000, 643.00000, 27926.11828
93.03000, 577.00000, 26766.24138
93.08000, 559.00000, 25104.53186
93.13100, 645.00000, 24643.24893
93.18100, 559.00000, 25562.09431
93.23100, 541.00000, 26511.83813
93.28000, 624.00000, 26485.56841
93.33000, 603.00000, 25875.23812
93.38000, 535.00000, 25733.86045
93.43100, 561.00000, 26259.90575
93.48100, 603.00000, 26497.26933
93.53100, 565.00000, 26020.78026
93.58000, 514.00000, 25356.81394
93.63000, 606.00000, 24834.80732
93.68000, 577.00000, 24592.97080
93.73100, 550.00000, 24914.18813
93.78100, 535.00000, 25899.50658
93.83100, 539.00000, 26770.27901
93.88000, 537.00000, 26682.75550
93.93000, 553.00000, 26207.47257
93.98000, 512.00000, 26163.98915
94.03100, 508.00000, 26403.99004
94.08100, 495.00000, 26498.25781
94.13100, 408.00000, 26253.18475
94.18000, 421.00000, 25640.31092
94.23000, 555.00000, 25002.29525
94.28000, 547.00000, 25174.82067
94.33100, 493.00000, 26241.66534
94.38100, 442.00000, 26951.85249
94.43100, 515.00000, 26550.62138
94.48000, 498.00000, 25843.07364
94.53000, 485.00000, 25835.74791
94.58100, 467.00000, 26386.18371
94.63100, 441.00000, 26754.28334
94.68100, 448.00000, 26703.44961
94.73000, 364.00000, 26545.77707
94.78000, 410.00000, 26541.43727
94.83000, 520.00000, 26481.55355
94.88100, 451.00000, 26304.41279
94.93100, 386.00000, 26389.29970
94.98100, 470.00000, 26686.44529
95.03100, 454.00000, 26719.35220
95.08000, 368.00000, 26431.80250
95.13000, 490.00000, 26295.00454
95.18100, 478.00000, 26537.00333
95.23100, 394.00000, 26759.43287
95.28100, 408.00000, 26648.66482
95.33000, 496.00000, 26415.00900
95.38000, 407.00000, 26341.74591
95.43000, 424.00000, 26463.06567
95.48100, 482.00000, 26623.61810
95.53100, 456.00000, 26672.01532
95.58100, 445.00000, 26594.34883
95.63000, 471.00000, 26497.14693
95.68000, 449.00000, 26532.86737
95.73000, 430.00000, 26689.25600
95.78100, 470.00000, 26800.93128
95.83100, 461.00000, 26728.92673
95.88100, 455.00000, 26527.52566
95.93000, 482.00000, 26486.31908
95.98000, 418.00000, 26702.26672
96.03000, 352.00000, 26843.36458
96.08100, 425.00000, 26568.00522
96.13100, 431.00000, 26223.95124
96.18100, 526.00000, 26432.37656
96.23000, 552.00000, 26889.21472
96.28000, 529.00000, 26967.42737
96.33100, 503.00000, 26752.96967
96.38100, 462.00000, 26577.60421
96.43100, 164.00000, 26553.66892
96.48100, 527.00000, 26664.82874
96.53000, 761.00000, 26795.19540
96.58000, 521.00000, 26712.09356
96.63100, 541.00000, 26545.43825
96.68100, 643.00000, 26682.15823
96.73100, 552.00000, 26947.12493
96.78100, 234.00000, 26930.33528
96.83000, 539.00000, 26582.09638
96.88000, 714.00000, 26294.50992
96.93100, 649.00000, 26439.15426
96.98100, 276.00000, 26678.56908
97.03100, 289.00000, 26637.06131
97.08100, 882.00000, 26663.51570
97.13000, 634.00000, 26966.16625
97.18000, 503.00000, 26979.00600
97.23100, 758.00000, 26502.40298
97.28100, 600.00000, 26260.95752
